startPoints.lat	startPoints.lon	endPoints.lat	endPoints.lon
47.667208	-122.364382	47.628378	-122.340537
47.670197	-122.394981	47.621227	-122.319944
47.652733	-122.330273	47.6189	-122.312766
47.652746	-122.330273	47.621502	-122.339772
47.632282	-122.342598	47.612894	-122.289899
47.652992	-122.384694	47.645762	-122.352392
47.61398	-122.347564	47.640212	-122.323516
47.610984	-122.311498	47.638669	-122.277082
47.614287	-122.342132	47.660459	-122.325112
47.650214	-122.382062	47.679133	-122.324188
47.577829	-122.386689	47.597907	-122.33415
47.619894	-122.330426	47.612348	-122.322663
47.672454	-122.353207	47.662107	-122.340828
47.576682	-122.404617	47.561864	-122.382817
47.703209	-122.357874	47.68665	-122.375481
47.705056	-122.347523	47.629494	-122.281357
47.620317	-122.337204	47.649912	-122.347422
47.614194	-122.343172	47.6133	-122.339745
47.615484	-122.340133	47.69622	-122.39291
47.662107	-122.34083	47.654243	-122.396952
47.605742	-122.337206	47.648041	-122.336119
47.654685	-122.357197	47.67976	-122.388706
47.594128	-122.324494	47.610984	-122.311498
47.661383	-122.333095	47.631375	-122.34468
47.680753	-122.323461	47.671024	-122.36071
47.667367	-122.380192	47.645887	-122.371389
47.640212	-122.323516	47.620636	-122.330428
47.669679	-122.354414	47.672876	-122.36504
47.671638	-122.379213	47.621548	-122.339772
47.613706	-122.341152	47.581581	-122.334221
47.550016	-122.300217	47.606228	-122.326888
47.701414	-122.320426	47.680753	-122.323461
47.61407	-122.34369	47.706192	-122.320482
47.612348	-122.322664	47.606159	-122.330385
47.666256	-122.382967	47.644952	-122.385926
47.679133	-122.324188	47.693583	-122.305487
47.574257	-122.330023	47.621456	-122.333033
47.621502	-122.339772	47.633166	-122.356979
47.611376	-122.345556	47.652992	-122.384694
47.598555	-122.331589	47.640255	-122.299146
47.659319	-122.349046	47.622966	-122.337163
47.669443	-122.37474	47.66921	-122.331029
47.669749	-122.355367	47.683782	-122.263748
47.648758	-122.389794	47.649282	-122.356635
47.6133	-122.339744	47.609814	-122.293791
47.704175	-122.31778	47.644773	-122.350627
47.654242	-122.396952	47.436347	-122.297337
47.589633	-122.313831	47.612914	-122.302433
47.598274	-122.332542	47.597013	-122.323769
47.683784	-122.263749	47.61976	-122.353119
47.667849	-122.383532	47.622514	-122.330444
47.644773	-122.350627	47.637613	-122.356933
47.60616	-122.330382	47.547926	-122.304132
47.645887	-122.371371	47.667367	-122.380191
47.561864	-122.382817	47.576682	-122.404625
47.622514	-122.330444	47.652733	-122.330273
47.612914	-122.302433	47.606172	-122.308162
47.601736	-122.286035	47.614192	-122.343174
47.61679	-122.347668	47.691638	-122.284992
47.621544	-122.339772	47.615483	-122.340132
47.702143	-122.349558	47.66507	-122.284807
47.656282	-122.387481	47.658657	-122.39101
47.623596	-122.339756	47.664275	-122.27735
47.629492	-122.281357	47.643172	-122.301674
47.703623	-122.352945	47.657991	-122.339545
47.713471	-122.355697	47.684039	-122.345095
47.580966	-122.33422	47.56396	-122.382824
47.660194	-122.385607	47.645731	-122.352393
47.601431	-122.332928	47.611083	-122.298811
47.558655	-122.288513	47.57069	-122.283541
47.600046	-122.327152	47.563481	-122.324087
47.604872	-122.322598	47.630901	-122.319188
47.671043	-122.360786	47.691647	-122.354259
47.628365	-122.308629	47.661266	-122.284994
47.645762	-122.352392	47.656282	-122.387481
47.684039	-122.34509	47.670458	-122.354836
47.652031	-122.352374	47.691151	-122.347209
47.634126	-122.310287	47.651114	-122.341374
47.670444	-122.353884	47.657723	-122.35299
47.564828	-122.373276	47.573846	-122.387347
47.603807	-122.336973	47.612068	-122.314127
47.623569	-122.316766	47.635495	-122.278477
47.576682	-122.404625	47.663659	-122.375173
47.63747	-122.324702	47.549456	-122.317753
47.563636	-122.32408	47.564828	-122.373278
47.672141	-122.299328	47.614372	-122.348228
47.660459	-122.325112	47.646586	-122.38317
47.613237	-122.342096	47.606191	-122.314867
47.630492	-122.36409	47.606027	-122.339012
47.582677	-122.39056	47.580983	-122.33422
47.619761	-122.353744	47.679567	-122.374617
47.648034	-122.335593	47.611119	-122.332899
47.614171	-122.347759	47.625554	-122.318043
47.620062	-122.338484	47.611431	-122.312852
47.658464	-122.318806	47.656329	-122.33864
47.706827	-122.332407	47.653708	-122.354474
47.656607	-122.338634	47.702143	-122.349558
47.563958	-122.382824	47.652031	-122.352374
47.620571	-122.314319	47.629392	-122.304738
47.662094	-122.378353	47.62682	-122.340985
47.62198	-122.331248	47.632762	-122.356972
47.623769	-122.356719	47.639856	-122.399635
47.625554	-122.318043	47.662095	-122.378352
47.552977	-122.320632	47.645614	-122.353021
47.613872	-122.324467	47.671475	-122.387592
47.612894	-122.289902	47.612192	-122.318893
47.702509	-122.363867	47.682544	-122.345039
47.617534	-122.345579	47.663108	-122.318005
47.644398	-122.350408	47.6379	-122.355619
47.547926	-122.304133	47.606719	-122.326705
47.607684	-122.334386	47.690605	-122.357394
47.686649	-122.375481	47.660321	-122.342199
47.632311	-122.355071	47.619761	-122.353746
47.581047	-122.33422	47.601432	-122.332928
47.635491	-122.278477	47.614171	-122.34776
47.671475	-122.387592	47.661349	-122.360805
47.672176	-122.318201	47.563636	-122.32408
47.550236	-122.323255	47.708647	-122.354149
47.611116	-122.332896	47.613814	-122.316838
47.632966	-122.341825	47.672176	-122.318201
47.602402	-122.335689	47.580966	-122.33422
47.682286	-122.316422	47.658464	-122.318806
47.644952	-122.385926	47.623769	-122.356719
47.653705	-122.354474	47.683305	-122.346916
47.663671	-122.318392	47.620436	-122.322213
47.598287	-122.331068	47.632311	-122.355072
47.603792	-122.331326	47.622216	-122.312663
47.691647	-122.354259	47.714289	-122.299458
47.603326	-122.301087	47.628209	-122.325665
47.60672	-122.326705	47.637471	-122.324702
47.616686	-122.344231	47.664434	-122.348572
47.704038	-122.321645	47.644398	-122.350406
47.664276	-122.27735	47.667164	-122.327842
47.691449	-122.35571	47.670167	-122.375057
47.613639	-122.335094	47.620254	-122.31432
47.549456	-122.317752	47.62198	-122.331246
47.663659	-122.375172	47.660663	-122.341574
47.690605	-122.357394	47.58547	-122.316009
47.606025	-122.33901	47.613872	-122.324467
47.67288	-122.36504	47.581048	-122.33422
47.606172	-122.308163	47.611687	-122.322657
47.572254	-122.29593	47.558655	-122.288514
47.696222	-122.39291	47.600046	-122.327155
47.693582	-122.305487	47.604872	-122.322598
47.652691	-122.316813	47.706857	-122.342633
47.61381	-122.316838	47.552977	-122.320632
47.661266	-122.284993	47.62006	-122.338484
47.620041	-122.358101	47.632966	-122.341825
47.657991	-122.339545	47.656607	-122.338634
47.612067	-122.314127	47.560014	-122.394897
47.637946	-122.362325	47.600049	-122.331043
47.649199	-122.337345	47.703974	-122.313851
47.656329	-122.33864	47.732963	-122.292369
47.639856	-122.399635	47.624289	-122.355404
47.6379	-122.355619	47.585122	-122.375789
47.606191	-122.314868	47.669843	-122.360798
47.645614	-122.353021	47.555327	-122.296869
47.643172	-122.301677	47.649199	-122.337344
47.706193	-122.320482	47.607684	-122.334385
47.620437	-122.322213	47.523702	-122.392666
47.660321	-122.342199	47.687403	-122.374129
47.651113	-122.341374	47.633577	-122.309905
47.630902	-122.319188	47.603808	-122.336975
47.613402	-122.341917	47.610439	-122.289608
47.58547	-122.316009	47.60379	-122.331331
47.714289	-122.299456	47.670444	-122.353887
47.621271	-122.338476	47.623596	-122.339756
47.679568	-122.374638	47.691447	-122.355707
47.663108	-122.318004	47.62842	-122.331304
47.620254	-122.31432	47.617534	-122.345579
47.611464	-122.312852	47.620572	-122.314319
47.628744	-122.364076	47.621275	-122.338476
47.612189	-122.319175	47.70145	-122.353624
47.580984	-122.33422	47.613638	-122.335096
47.612779	-122.32403	47.5526	-122.326254
47.638669	-122.277082	47.623569	-122.316766
47.61527	-122.343774	47.616717	-122.344196
47.655278	-122.359049	47.620041	-122.358101
47.624293	-122.355404	47.660194	-122.385607
47.628208	-122.325666	47.677359	-122.362505
47.614039	-122.343383	47.668258	-122.385747
47.614306	-122.3335	47.619726	-122.344274
47.613635	-122.348506	47.61364	-122.3485
47.611086	-122.298811	47.639438	-122.305551
47.663852	-122.301744	47.670169	-122.385259
47.669843	-122.360798	47.615097	-122.328281
47.610618	-122.335831	47.609089	-122.336102
47.658657	-122.39101	47.660166	-122.392178
47.664436	-122.348572	47.672716	-122.336859
47.629394	-122.304738	47.611544	-122.344293
47.607136	-122.32466	47.616189	-122.350102
47.597532	-122.327295	47.669158	-122.366178
47.691151	-122.347209	47.60033	-122.302596
47.615084	-122.323404	47.592788	-122.304761
47.612943	-122.318619	47.61973	-122.345868
47.676588	-122.31976	47.647452	-122.33393
47.560089	-122.386806	47.574624	-122.381382
47.634734	-122.362609	47.647685	-122.390289
47.667164	-122.327842	47.674395	-122.326958
47.60033	-122.302595	47.623896	-122.35541
47.652141	-122.388826	47.652529	-122.35582
47.675891	-122.396976	47.615033	-122.322134
47.615098	-122.328279	47.598016	-122.322463
47.639998	-122.315101	47.668526	-122.297041
47.665068	-122.284807	47.615244	-122.323901
47.576597	-122.305409	47.604356	-122.329991
47.614848	-122.342297	47.584023	-122.400439
47.626821	-122.340985	47.513753	-122.373361
47.65957	-122.346253	47.621455	-122.346298
47.611271	-122.342324	47.581137	-122.33422
47.652111	-122.340214	47.597123	-122.322474
47.614114	-122.307867	47.616684	-122.330793
47.686466	-122.352544	47.687666	-122.353346
47.670458	-122.354835	47.61719	-122.345092
47.614206	-122.345379	47.628869	-122.326494
47.615116	-122.343519	47.663984	-122.319546
47.620917	-122.316934	47.612378	-122.322591
47.597523	-122.322941	47.617959	-122.348348
47.615244	-122.3239	47.576598	-122.305409
47.653855	-122.357664	47.668666	-122.360828
47.639192	-122.398337	47.650654	-122.350864
47.647452	-122.33393	47.621982	-122.331436
47.614746	-122.342907	47.675891	-122.396975
47.630361	-122.369401	47.652874	-122.344015
47.669161	-122.366178	47.639191	-122.398337
47.696545	-122.291505	47.715438	-122.312544
47.668526	-122.297041	47.606398	-122.336299
47.614496	-122.322126	47.618295	-122.318266
47.672717	-122.336858	47.663852	-122.301744
47.617959	-122.348349	47.721161	-122.355559
47.674965	-122.378921	47.669462	-122.385014
47.6916	-122.353928	47.615093	-122.323404
47.610518	-122.336064	47.702143	-122.349553
47.613781	-122.348326	47.613634	-122.348507
47.62887	-122.326494	47.499658	-122.241995
47.618294	-122.318264	47.649061	-122.344054
47.706833	-122.33314	47.593982	-122.308796
47.663986	-122.319545	47.64921	-122.338104
47.620612	-122.335882	47.678018	-122.306633
47.598017	-122.322463	47.532077	-122.359088
47.619039	-122.354151	47.721432	-122.290827
47.53208	-122.359088	47.560088	-122.386806
47.670169	-122.385258	47.621794	-122.337174
47.597124	-122.322474	47.593891	-122.307471
47.703974	-122.313848	47.614114	-122.307869
47.618773	-122.348917	47.619039	-122.354151
47.680333	-122.381114	47.637732	-122.371294
47.660165	-122.392178	47.660187	-122.392172
47.610439	-122.28961	47.663139	-122.301428
47.616189	-122.350101	47.678307	-122.326599
47.657723	-122.352989	47.612943	-122.31862
47.616122	-122.323431	47.614496	-122.322126
47.623897	-122.35541	47.634734	-122.362608
47.691638	-122.28499	47.696545	-122.291505
47.652876	-122.344015	47.673682	-122.366115
47.670167	-122.375057	47.691599	-122.353928
47.616684	-122.330792	47.620917	-122.316934
47.615031	-122.322134	47.55196	-122.309897
47.649061	-122.344054	47.653855	-122.357664
47.687406	-122.374129	47.610406	-122.343482
47.621972	-122.303597	47.673095	-122.367969
47.650654	-122.350863	47.620217	-122.315633
47.604357	-122.329987	47.610617	-122.335832
47.617189	-122.345091	47.623278	-122.357796
47.629411	-122.342326	47.674965	-122.378921
47.663139	-122.301429	47.585359	-122.329086
47.543604	-122.388719	47.652139	-122.388827
47.713985	-122.297354	47.732687	-122.355572
47.64921	-122.338106	47.630361	-122.369401
47.646586	-122.38317	47.676588	-122.319762
47.661349	-122.360805	47.634319	-122.370406
47.606398	-122.336299	47.642444	-122.354501
47.621982	-122.331436	47.685032	-122.325968
47.639438	-122.305551	47.602697	-122.332858
47.602697	-122.332858	47.52342	-122.390233
47.654477	-122.321333	47.680332	-122.381114
47.685032	-122.325969	47.607135	-122.324659
47.59398	-122.308794	47.670329	-122.32554
47.66826	-122.38575	47.675361	-122.32544
47.610414	-122.343471	47.61127	-122.342324
47.683305	-122.346916	47.650145	-122.353086
47.619409	-122.344993	47.614306	-122.333501
47.623278	-122.3578	47.614206	-122.345379
47.687666	-122.353347	47.670167	-122.375054
47.597827	-122.334151	47.597532	-122.327295
47.645731	-122.352393	47.652111	-122.340214
47.620216	-122.315633	47.572359	-122.323035
47.555326	-122.296869	47.605275	-122.324465
47.638138	-122.362323	47.629412	-122.342326
47.584022	-122.40044	47.543603	-122.388719
47.732687	-122.355572	47.698981	-122.362054
47.668689	-122.360828	47.615687	-122.344486
47.623705	-122.333023	47.621628	-122.319939
47.702143	-122.349553	47.676178	-122.291651
47.615086	-122.34823	47.526498	-122.364113
47.662858	-122.351061	47.685501	-122.341964
47.660851	-122.370214	47.673094	-122.367905
47.732963	-122.292369	47.610396	-122.316082
47.715437	-122.312544	47.675309	-122.349751
47.622182	-122.361311	47.619257	-122.324014
47.595444	-122.325081	47.583475	-122.333286
47.652529	-122.355818	47.654008	-122.374285
47.666011	-122.381368	47.653122	-122.374864
47.620951	-122.360961	47.622182	-122.361311
47.614355	-122.342247	47.646086	-122.31832
47.646086	-122.31832	47.615692	-122.337944
47.636554	-122.354624	47.639006	-122.367679
47.669462	-122.38477	47.671322	-122.403191
47.670167	-122.375054	47.669809	-122.375551
47.605274	-122.324464	47.666279	-122.360811
47.612939	-122.300966	47.677594	-122.298215
47.619761	-122.353907	47.612939	-122.30097
47.673095	-122.367971	47.660849	-122.370214
47.526498	-122.364111	47.56395	-122.385444
47.670934	-122.385266	47.621967	-122.327993
47.615693	-122.337944	47.670934	-122.385266
47.615687	-122.344486	47.620231	-122.345001
47.642444	-122.354501	47.675986	-122.36143
47.63432	-122.370406	47.636554	-122.354624
47.660873	-122.344597	47.615086	-122.34823
47.660186	-122.392172	47.61055	-122.323192
47.639006	-122.367679	47.637434	-122.358268
47.621967	-122.327993	47.624971	-122.317788
47.563949	-122.385444	47.612256	-122.314125
47.671322	-122.403192	47.691023	-122.394042
47.583479	-122.333286	47.731952	-122.293028
47.673682	-122.366115	47.636751	-122.358299
47.612255	-122.314125	47.594526	-122.309208
47.70145	-122.353624	47.643088	-122.364658
47.67536	-122.32544	47.674537	-122.389487
47.61055	-122.323192	47.559071	-122.385521
47.623861	-122.333023	47.621513	-122.359276
47.674537	-122.389486	47.666263	-122.383443
47.619258	-122.324014	47.670073	-122.319248
47.621514	-122.359276	47.644689	-122.355176
47.673094	-122.367905	47.616938	-122.345815
47.666264	-122.383442	47.577914	-122.392018
47.670276	-122.325541	47.668442	-122.383583
47.636751	-122.358299	47.623272	-122.348247
47.653121	-122.374864	47.637759	-122.367896
47.551959	-122.309897	47.552144	-122.3099
47.610404	-122.316469	47.637277	-122.300548
47.616937	-122.345816	47.597526	-122.323302
47.668443	-122.383582	47.666937	-122.325589
47.624971	-122.317788	47.653777	-122.351279
47.654001	-122.374264	47.669451	-122.376734
47.597526	-122.323302	47.620818	-122.329583
47.623272	-122.348247	47.716631	-122.292797
47.658101	-122.283963	47.624388	-122.301427
47.577012	-122.388238	47.614265	-122.334356
47.669451	-122.376733	47.658957	-122.352625
47.614265	-122.334356	47.611544	-122.322261
47.676177	-122.291651	47.692393	-122.35313
47.637434	-122.358268	47.686208	-122.341162
47.658956	-122.352624	47.654018	-122.374019
47.624388	-122.30143	47.601399	-122.326363
47.674395	-122.326959	47.676585	-122.315377
47.653777	-122.351279	47.6175	-122.350067
47.637279	-122.300548	47.614101	-122.317119
47.686208	-122.341161	47.63751	-122.356933
47.614101	-122.317141	47.622645	-122.301487
47.558168	-122.385552	47.552035	-122.382602
47.692393	-122.353131	47.670167	-122.375049
47.637509	-122.356933	47.622216	-122.312663
47.601399	-122.326363	47.645766	-122.351326
47.622645	-122.301486	47.615986	-122.328186
47.611546	-122.322257	47.659569	-122.345936
47.615988	-122.328188	47.674977	-122.317622
47.574675	-122.381381	47.618117	-122.355604
47.674977	-122.31762	47.561632	-122.309619
47.698981	-122.362054	47.682623	-122.381091
47.670073	-122.319248	47.652727	-122.330273
47.675309	-122.349751	47.593294	-122.334178
47.637732	-122.371296	47.621823	-122.346278
47.688249	-122.324043	47.606741	-122.336614
47.552142	-122.3099	47.593795	-122.310617
47.636132	-122.326193	47.665578	-122.296246
47.670167	-122.375049	47.691611	-122.353928
47.652727	-122.330273	47.686487	-122.300827
47.614443	-122.344261	47.593985	-122.334187
47.675983	-122.361684	47.612054	-122.344319
47.682623	-122.381091	47.622701	-122.331744
47.614676	-122.342528	47.616265	-122.320822
47.627628	-122.362851	47.622624	-122.341061
47.702761	-122.325794	47.644396	-122.350301
47.666321	-122.360811	47.733635	-122.31005
47.677359	-122.362505	47.624281	-122.332646
47.577915	-122.392017	47.59615	-122.326399
47.666938	-122.325589	47.659011	-122.289289
47.644689	-122.355176	47.616442	-122.345774
47.716729	-122.292793	47.709179	-122.324236
47.620818	-122.329582	47.620204	-122.330427
47.70918	-122.324236	47.61495	-122.320806
47.616267	-122.320822	47.664852	-122.295639
47.60674	-122.336614	47.640493	-122.403659
47.523703	-122.392666	47.528164	-122.38722
47.686487	-122.300827	47.653119	-122.332938
47.614947	-122.320806	47.622647	-122.301591
47.665579	-122.296246	47.677188	-122.367645
47.622647	-122.301591	47.618219	-122.312773
47.645768	-122.351326	47.605415	-122.324594
47.616443	-122.345775	47.615867	-122.346776
47.617972	-122.348369	47.611413	-122.344458
47.613665	-122.341081	47.654318	-122.313322
47.640493	-122.403659	47.639459	-122.398337
47.593987	-122.334187	47.585379	-122.376029
47.691612	-122.353928	47.611192	-122.322227
47.659566	-122.345423	47.65052	-122.341121
47.611413	-122.344457	47.61799	-122.350354
47.618219	-122.312773	47.671484	-122.318876
47.613729	-122.3438	47.667905	-122.378111
47.617032	-122.29133	47.597651	-122.306334
47.612053	-122.344318	47.51796	-122.356515
47.671484	-122.318876	47.671478	-122.318099
47.639459	-122.398337	47.661829	-122.300894
47.654319	-122.313322	47.653463	-122.384266
47.593295	-122.334178	47.67473	-122.351405
47.621823	-122.346278	47.614306	-122.307486
47.667905	-122.378113	47.626898	-122.333256
47.622625	-122.341061	47.575071	-122.303718
47.611192	-122.322227	47.615254	-122.322543
47.612942	-122.318601	47.616704	-122.304871
47.677192	-122.367645	47.606907	-122.297828
47.653119	-122.332938	47.651631	-122.342616
47.61345	-122.341876	47.623266	-122.355753
47.661808	-122.300886	47.62408	-122.354116
47.61476	-122.342929	47.629766	-122.354372
47.624281	-122.332646	47.626853	-122.322219
47.651631	-122.342616	47.628003	-122.34573
47.65052	-122.341118	47.703472	-122.277667
47.614306	-122.307486	47.610384	-122.31132
47.623266	-122.355754	47.691211	-122.341314
47.622701	-122.331744	47.669474	-122.389064
47.593796	-122.310618	47.551922	-122.309897
47.626853	-122.322223	47.703154	-122.325579
47.597651	-122.306334	47.557115	-122.380248
47.606905	-122.297828	47.626663	-122.300072
47.61413	-122.343259	47.648574	-122.337542
47.605415	-122.324594	47.678428	-122.376193
47.659009	-122.289289	47.656217	-122.275903
47.624077	-122.354116	47.62889	-122.369026
47.703155	-122.325587	47.690433	-122.324034
47.615867	-122.346778	47.615671	-122.345823
47.615671	-122.345822	47.614103	-122.308619
47.652866	-122.317081	47.648371	-122.36887
47.618117	-122.355604	47.633855	-122.325029
47.613209	-122.350219	47.68351	-122.34282
47.616703	-122.304871	47.61405	-122.341728
47.648575	-122.337542	47.613209	-122.350221
47.669474	-122.389064	47.619162	-122.344992
47.694058	-122.319693	47.598364	-122.323454
47.614074	-122.343336	47.639462	-122.362309
47.614871	-122.343114	47.570259	-122.379393
47.598364	-122.323455	47.577899	-122.386686
47.614103	-122.308618	47.639831	-122.356936
47.664851	-122.295639	47.67832	-122.360499
47.614051	-122.341729	47.613983	-122.339559
47.613927	-122.339628	47.649614	-122.40574
47.678319	-122.360499	47.605716	-122.340166
47.626663	-122.300073	47.610992	-122.316798
47.625864	-122.363638	47.66041	-122.386162
47.557114	-122.380248	47.566816	-122.365425
47.609186	-122.308898	47.635177	-122.326981
47.626871	-122.331648	47.64976	-122.35096
47.643088	-122.364658	47.624283	-122.361947
47.690433	-122.324035	47.607093	-122.336928
47.644396	-122.350303	47.614128	-122.339806
47.633855	-122.325029	47.623793	-122.320945
47.638355	-122.356935	47.613466	-122.33867
47.710578	-122.322838	47.63777	-122.356934
47.671478	-122.318099	47.620082	-122.342403
47.653174	-122.356904	47.669148	-122.384775
47.656886	-122.315187	47.663534	-122.313094
47.634216	-122.371665	47.579621	-122.329993
47.67599	-122.375569	47.670334	-122.382152
47.639831	-122.356936	47.614189	-122.333709
47.619082	-122.348912	47.623873	-122.35541
47.610991	-122.316798	47.579515	-122.332838
47.623793	-122.320945	47.620932	-122.308744
47.733636	-122.31005	47.687128	-122.265353
47.620931	-122.308744	47.644957	-122.324622
47.732183	-122.351777	47.597601	-122.333231
47.653272	-122.341331	47.616771	-122.320059
47.628742	-122.368276	47.656886	-122.315189
47.637134	-122.355906	47.620826	-122.325929
47.653155	-122.317469	47.6249	-122.311314
47.612169	-122.34846	47.702076	-122.326704
47.63053	-122.372956	47.624381	-122.364536
47.6071	-122.33508	47.653173	-122.356904
47.624283	-122.361947	47.624591	-122.362931
47.622652	-122.319944	47.638621	-122.322386
47.61407	-122.339873	47.627211	-122.307307
47.623875	-122.35541	47.638061	-122.362324
47.615256	-122.31892	47.627248	-122.311293
47.649795	-122.3451	47.649628	-122.321372
47.593801	-122.310625	47.551885	-122.309896
47.663924	-122.330171	47.670169	-122.373879
47.609007	-122.296661	47.570408	-122.316069
47.691023	-122.394042	47.620991	-122.359891
47.615547	-122.344245	47.63567	-122.366351
47.637771	-122.356934	47.639331	-122.327109
47.575071	-122.303718	47.62715	-122.346679
47.622043	-122.339351	47.617219	-122.318178
47.627154	-122.348395	47.634858	-122.351674
47.66041	-122.386162	47.637614	-122.388661
47.637579	-122.341691	47.630529	-122.372954
47.678812	-122.354375	47.682996	-122.386461
47.613403	-122.338749	47.615816	-122.310139
47.566814	-122.365425	47.608171	-122.339451
47.600382	-122.33159	47.549816	-122.377716
47.707592	-122.342043	47.600048	-122.33143
47.649629	-122.321372	47.652764	-122.347935
47.616771	-122.320059	47.63741	-122.327131
47.670169	-122.373879	47.622272	-122.324037
47.624591	-122.362931	47.622043	-122.339351
47.574187	-122.330022	47.62488	-122.329201
47.614324	-122.333827	47.621326	-122.320907
47.579514	-122.332838	47.617269	-122.354374
47.617218	-122.318178	47.586327	-122.303261
47.559454	-122.362898	47.555928	-122.357056
47.665507	-122.306516	47.674457	-122.394475
47.6365	-122.358299	47.64579	-122.352392
47.594173	-122.324188	47.663742	-122.318392
47.552035	-122.382602	47.606663	-122.33805
47.688282	-122.387597	47.615256	-122.318922
47.653462	-122.384266	47.636501	-122.358299
47.612931	-122.318327	47.663924	-122.330171
47.615815	-122.310139	47.610764	-122.340738
47.618067	-122.285442	47.66085	-122.334966
47.610763	-122.340738	47.649624	-122.40574
47.620082	-122.342403	47.58918	-122.292539
47.663534	-122.313094	47.609007	-122.29666
47.652772	-122.347934	47.618173	-122.325914
47.670334	-122.382152	47.683132	-122.399508
47.614128	-122.343262	47.653849	-122.371737
47.726605	-122.311171	47.614444	-122.327915
47.597754	-122.334151	47.600383	-122.33159
47.62715	-122.346679	47.678812	-122.354375
47.598173	-122.326393	47.578848	-122.293006
47.58538	-122.376029	47.607101	-122.335079
47.635177	-122.326981	47.665652	-122.306512
47.607093	-122.336928	47.677625	-122.301334
47.623146	-122.324582	47.651681	-122.321576
47.618173	-122.325914	47.726608	-122.311324
47.563566	-122.324083	47.566156	-122.371673
47.622272	-122.324037	47.691677	-122.354264
47.614112	-122.343096	47.614061	-122.343353
47.621327	-122.320907	47.624583	-122.323014
47.610826	-122.330651	47.654149	-122.348619
47.669148	-122.384775	47.67599	-122.375572
47.702949	-122.325797	47.683756	-122.33042
47.614441	-122.342836	47.65686	-122.313978
47.637613	-122.388663	47.627154	-122.348396
47.581883	-122.324533	47.515746	-122.28395
47.621976	-122.330748	47.623609	-122.339756
47.517962	-122.356514	47.624309	-122.355404
47.600048	-122.331426	47.600048	-122.331435
47.691677	-122.354264	47.691227	-122.375473
47.640847	-122.356921	47.649795	-122.3451
47.613701	-122.343837	47.637582	-122.341692
47.5976	-122.333231	47.55946	-122.362898
47.613375	-122.341919	47.641411	-122.370095
47.623608	-122.339756	47.640607	-122.364947
47.65686	-122.313977	47.706857	-122.342576
47.620991	-122.359892	47.610826	-122.330651
47.702076	-122.326707	47.705304	-122.307219
47.623264	-122.35509	47.619082	-122.348912
47.614443	-122.327915	47.554367	-122.390692
47.624312	-122.355404	47.637134	-122.355908
47.652126	-122.315373	47.653155	-122.317468
47.608172	-122.339451	47.675744	-122.268689
47.665653	-122.306512	47.665506	-122.306516
47.615255	-122.322673	47.618067	-122.285442
47.624874	-122.3292	47.681431	-122.372224
47.708219	-122.325696	47.688283	-122.387597
47.605716	-122.340166	47.653272	-122.341331
47.627213	-122.307307	47.62445	-122.36327
47.617269	-122.354374	47.649094	-122.324289
47.600048	-122.331435	47.612931	-122.318327
47.648371	-122.36887	47.652126	-122.315373
47.577899	-122.386686	47.597753	-122.334151
47.570259	-122.379393	47.580962	-122.385196
47.68351	-122.342821	47.612171	-122.348463
47.580961	-122.385196	47.612164	-122.348073
47.649614	-122.40574	47.626871	-122.331649
47.628438	-122.355378	47.623621	-122.33715
47.629766	-122.354372	47.710577	-122.322838
47.691211	-122.341314	47.623264	-122.355088
47.656216	-122.275902	47.60275	-122.33529
47.612162	-122.348074	47.609187	-122.308898
47.651681	-122.321576	47.622653	-122.319944
47.551922	-122.309897	47.593801	-122.310625
47.623621	-122.33715	47.574199	-122.330022
47.56531	-122.306128	47.677295	-122.318271
47.567811	-122.362256	47.58082	-122.386052
47.618744	-122.308834	47.654156	-122.355094
47.673452	-122.392985	47.664733	-122.380421
47.607147	-122.33747	47.663282	-122.318393
47.660853	-122.334966	47.56531	-122.306128
47.614297	-122.340093	47.663113	-122.317676
47.619748	-122.352831	47.666073	-122.333699
47.633787	-122.340133	47.617646	-122.345763
47.620146	-122.330427	47.539941	-122.290573
47.555929	-122.357056	47.567813	-122.362256
47.59757	-122.334292	47.559538	-122.385504
47.623297	-122.319942	47.689123	-122.354929
47.624379	-122.364536	47.607147	-122.33747
47.663742	-122.318392	47.636489	-122.327083
47.664725	-122.380436	47.659893	-122.35439
47.515746	-122.283947	47.627394	-122.325185
47.654133	-122.347935	47.649037	-122.346318
47.638623	-122.322386	47.614376	-122.342284
47.599387	-122.331592	47.549197	-122.383102
47.618286	-122.330039	47.662619	-122.331017
47.669405	-122.377032	47.614753	-122.319466
47.6249	-122.311314	47.630693	-122.327519
47.559538	-122.385504	47.579588	-122.385253
47.689123	-122.35493	47.562531	-122.393468
47.636488	-122.327083	47.639273	-122.316227
47.649037	-122.346318	47.654149	-122.348611
47.580823	-122.386052	47.562241	-122.380953
47.613318	-122.341866	47.669405	-122.377034
47.61417	-122.343205	47.653757	-122.371787
47.649624	-122.40574	47.614246	-122.340173
47.653827	-122.37169	47.636146	-122.327962
47.682994	-122.386461	47.6673	-122.378913
47.581293	-122.33422	47.580351	-122.334219
47.630691	-122.327521	47.617588	-122.318141
47.651034	-122.35581	47.664725	-122.352724
47.692379	-122.343104	47.665484	-122.304478
47.613777	-122.351155	47.599387	-122.331592
47.63741	-122.327131	47.653675	-122.341317
47.614376	-122.342284	47.654347	-122.343571
47.667302	-122.378913	47.616894	-122.336609
